"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HI9HSQW9","journalArticle","2017","Dukalskis, Alexander; Gerschewski, Johannes","What autocracies say (and what citizens hear): proposing four mechanisms of autocratic legitimation","Contemporary Politics","","1356-9775","10.1080/13569775.2017.1304320","https://doi.org/10.1080/13569775.2017.1304320","Autocratic governments make claims about why they are entitled to rule. Some autocracies are more talkative than others, but all regimes say something about why they deserve power. This article takes seriously these efforts by introducing and interrogating the concept of autocratic legitimation. After engaging in a definitional discussion, it traces the development of autocratic legitimation in modern political science by identifying major turning points, key concepts, and patterns of inquiry over time. Ultimately, this introductory article aims to not only argue that studying autocratic legitimation is important, but also to propose contexts, concepts, and distinctions for doing so productively. To this end, the article proposes four mechanisms of autocratic legitimation that can facilitate comparative analysis: indoctrination, passivity, performance, and democratic-procedural. Finally, the essay briefly introduces the five original articles that comprise the remainder of this special issue on autocratic legitimation. The article identifies avenues for further research and identifies how each article in the issue advances down productive pathways of inquiry.","2017-07-03","2022-06-13 13:52:32","2022-06-13 13:52:32","2022-06-13 13:52:32","251-268","","3","23","","","What autocracies say (and what citizens hear)","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/13569775.2017.1304320","","C:\Users\j.reidhead\Zotero\storage\SSYCAYUC\13569775.2017.html; C:\Users\j.reidhead\Zotero\storage\ETVQR6WL\Dukalskis and Gerschewski - 2017 - What autocracies say (and what citizens hear) pro.pdf","","","authoritarianism; elections; Autocracy; legitimacy; legitimation; totalitarianism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9L26U34K","book","2015","Fahy, Sandra","Marching Through Suffering: Loss and Survival in North Korea","","978-0-231-53894-7","","","","Marching Through Suffering is a deeply personal portrait of the ravages of famine and totalitarian politics in modern North Korea since the 1990s. Featuring interviews with more than thirty North Koreans who defected to Seoul and Tokyo, the book explores the subjective experience of the nation's famine and its citizens' social and psychological strategies for coping with the regime.These oral testimonies show how ordinary North Koreans, from farmers and soldiers to students and diplomats, framed the mounting struggles and deaths surrounding them as the famine progressed. Following the development of the disaster, North Koreans deployed complex discursive strategies to rationalize the horror and hardship in their lives, practices that maintained citizens' loyalty to the regime during the famine and continue to sustain its rule today. Casting North Koreans as a diverse people with a vast capacity for adaptation rather than as a monolithic entity passively enduring oppression, Marching Through Suffering positions personal history as key to the interpretation of political violence.","2015-04-21","2022-06-13 13:51:17","2022-06-13 13:51:17","","","267","","","","","Marching Through Suffering","","","","","Columbia University Press","","en","","","","","Google Books","","Google-Books-ID: 0IAyBgAAQBAJ","","","https://books.google.co.uz/books?id=0IAyBgAAQBAJ","","History / Asia / Korea; Political Science / World / Asian; Political Science / Human Rights","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9MYJJFZA","book","2012","Chanlett-Avery, Emma; Service, Congressional","North Korea: U.S. Relations, Nuclear Diplomacy, and Internal Situation","","978-1-4781-1329-4","","","","North Korea has been among the most vexing and persistent problems in U.S. foreign policy in the post-Cold War period. The United States has never had formal diplomatic relations with the Democratic People's Republic of Korea (the official name for North Korea). Negotiations over North Korea's nuclear weapons program have consumed the past three U.S. administrations, even as some analysts anticipated a collapse of the isolated authoritarian regime. North Korea has been the recipient of well over $1 billion in U.S. aid and the target of dozens of U.S. sanctions. This report provides background information on the negotiations over North Korea's nuclear weapons program that began in the early 1990s under the Clinton Administration. As U.S. policy toward Pyongyang evolved through the George W. Bush presidency and into the Obama Administration, the negotiations moved from mostly bilateral to the multilateral Six-Party Talks (made up of China, Japan, Russia, North Korea, South Korea, and the United States). Although the negotiations have reached some key agreements that lay out deals for aid and recognition to North Korea in exchange for denuclearization, major problems with implementation have persisted. With talks suspended since 2009, concern about proliferation to other actors has grown. After Kim Jong-il's sudden death in December 2011, the reclusive regime now faces the challenge of transferring dynastic power to his youngest son, Kim Jong-un. Pyongyang had shown signs of reaching out in 2011 after a string of provocative acts in 2010, including an alleged torpedo attack on a South Korean warship that killed 46 South Korean servicemen and an artillery attack on Yeonpyeong Island that killed two South Korean Marines and two civilians. When Kim passed, the United States was reportedly on the verge of announcing an agreement on food aid and Pyongyang had indicated a willingness to freeze some parts of its nuclear program. The Obama Administration, like its predecessors, faces fundamental decisions on how to approach North Korea. To what degree should the United States attempt to isolate the regime diplomatically and financially? Should those efforts be balanced with engagement initiatives that continue to push for steps toward denuclearization, or for better human rights behavior? Should the United States adjust its approach in the post-Kim Jong-il era? Is China a reliable partner in efforts to pressure Pyongyang? Have the North's nuclear tests and alleged torpedo attack demonstrated that regime change is the only way to peaceful resolution? How should the United States consider its alliance relationships with Japan and South Korea as it formulates its North Korea policy? Should the United States continue to offer humanitarian aid? Although the primary focus of U.S. policy toward North Korea is the nuclear weapons program, there are a host of other issues, including Pyongyang's missile program, illicit activities, and poor human rights record. Modest attempts at engaging North Korea, including joint operations to recover U.S. servicemen's remains from the Korean War and some discussion about opening a U.S. liaison office in Pyongyang, remain suspended along with the nuclear negotiations.","2012-06-22","2022-06-13 13:50:43","2022-06-13 13:50:43","","","26","","","","","North Korea","","","","","CreateSpace Independent Publishing Platform","","en","","","","","Google Books","","Google-Books-ID: vrNjLwEACAAJ","","","https://books.google.co.uz/books?id=vrNjLwEACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D8PTI6II","book","1965","Friedrich, Karl Joachim; Friedrich, Carl Joachim; Brzezinski, Zbigniew","Totalitarian Dictatorship and Autocracy","","978-0-674-89565-2","","","","""Some bibliographical notes"": pages [381]-388. ""Bibliographical references"": pages [389]-421.","1965","2022-06-13 13:50:18","2022-06-13 13:50:18","","","464","","","","","","","","","","Harvard University Press","","en","","","","","Google Books","","Google-Books-ID: U3xCAAAAIAAJ","","","https://books.google.co.uz/books?id=U3xCAAAAIAAJ","","Political Science / Political Ideologies / Fascism & Totalitarianism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTP2JZ7F","book","2010","Gandhi, Jennifer","Political Institutions under Dictatorship","","978-0-521-15571-7","","","","Often dismissed as window-dressing, nominally democratic institutions, such as legislatures and political parties, play an important role in non-democratic regimes. In a comprehensive cross-national study of all non-democratic states from 1946 to 2002 that examines the political uses of these institutions by dictators, Gandhi finds that legislative and partisan institutions are an important component in the operation and survival of authoritarian regimes. She examines how and why these institutions are useful to dictatorships in maintaining power, analyzing the way dictators utilize institutions as a forum in which to organize political concessions to potential opposition in an effort to neutralize threats to their power and to solicit cooperation from groups outside of the ruling elite. The use of legislatures and parties to co-opt opposition results in significant institutional effects on policies and outcomes under dictatorship.","2010-07-26","2022-06-13 13:50:08","2022-06-13 13:50:08","","","258","","","","","","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: oYFPSAAACAAJ","","","https://books.google.co.uz/books?id=oYFPSAAACAAJ","","Political Science / General; Political Science / Comparative Politics; Political Science / Public Policy / Economic Policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQHIW6FN","book","2016","Teitel, Ruti G.; Buhm-Suk, Baek","Transitional Justice in Unified Korea","","978-1-137-53454-5","","","","How will a unified Korea respond to the Kim regime's crimes against humanity? Will North and South Korea be able to reconcile their differences after being divided for so long? Will China, the US, Japan, Russia, and U.N. drive the process? This book examines the challenges associated with Korean unification and human rights accountability.","2016-04-30","2022-06-13 13:49:37","2022-06-13 13:49:37","","","293","","","","","","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: eZjwCgAAQBAJ","","","https://books.google.co.uz/books?id=eZjwCgAAQBAJ","","Political Science / History & Theory; Political Science / General; Political Science / International Relations / General; Political Science / Peace; Political Science / Political Ideologies / General; Political Science / World / Asian; Political Science / International Relations / Diplomacy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEYU7ADS","book","2012","Gause, Ken E; Committee for Human Rights in North Korea","Coercion, control, surveillance, and punishment: an examination of the North Korean police state","","978-0-9856480-1-5","","","","","2012","2022-06-13 13:49:28","2022-06-13 13:49:28","","","","","","","","Coercion, control, surveillance, and punishment","","","","","","","en","","","","","Open WorldCat","","OCLC: 830706313","","C:\Users\j.reidhead\Zotero\storage\RMI5LHTU\Gause and Committee for Human Rights in North Korea - 2012 - Coercion, control, surveillance, and punishment a.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRUDB6B2","book","2019","McNerney, Michael J.; Connable, Ben; Zimmerman, S. Rebecca; Posard, Marek N.; Lander, Natasha; Castillo, Jasen J.; Madden, Dan; Blum, Ilana; Frank, Aaron; Fernandes, Benjamin J.; Seol, In Hyo; Paul, Christopher; Parasiliti, Andrew","National Will to Fight: Why Some States Keep Fighting and Others Don't","","978-1-977400-53-6","","","","""What drives some governments to persevere in war at any price while others choose to stop fighting? It is often less-tangible political and economic variables, rather than raw military power, that ultimately determine national will to fight. In this analysis, the authors explore how these variables strengthen or weaken a government's determination to conduct sustained military operations, even when the expectation of success decreases or the need for significant political, economic, and military sacrifices increases. This report is part of a broader RAND Arroyo Center effort to help U.S. leaders better understand and influence will to fight at both the national level and the tactical and operational levels. It presents findings and recommendations based on a wide-ranging literature review, a series of interviews, 15 case studies (including deep dives into conflicts involving the Korean Peninsula and Russia), and reviews of relevant modeling and war-gaming. The authors propose an exploratory model of 15 variables that can be tailored and applied to a wide set of conflict scenarios and drive a much-needed dialogue among analysts conducting threat assessments, contingency plans, war games, and other efforts that require an evaluation of how future conflicts might unfold. The recommendations should provide insights into how leaders can influence will to fight in both allies and adversaries.""--Publisher's description.","2019-01-08","2022-06-13 13:48:29","2022-06-13 13:48:29","","","155","","","","","National Will to Fight","","","","","Rand Corporation","","en","","","","","Google Books","","Google-Books-ID: qs6qDwAAQBAJ","","","https://books.google.co.uz/books?id=qs6qDwAAQBAJ","","History / Military / Strategy; Technology & Engineering / Military Science; Political Science / International Relations / Diplomacy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8AT4L7Q","journalArticle","2014","Geddes, Barbara; Wright, Joseph; Frantz, Erica","Autocratic Breakdown and Regime Transitions: A New Data Set","Perspectives on Politics","","1537-5927, 1541-0986","10.1017/S1537592714000851","https://www.cambridge.org/core/journals/perspectives-on-politics/article/abs/autocratic-breakdown-and-regime-transitions-a-new-data-set/EBDB9E5E64CF899AD50B9ACC630B593F","When the leader of an autocratic regime loses power, one of three things happens. The incumbent leadership group is replaced by democratically elected leaders. Someone from the incumbent leadership group replaces him, and the regime persists. Or the incumbent leadership group loses control to a different group that replaces it with a new autocracy. Much scholarship exists on the first kind of transition, but little on transitions from one autocracy to another, though they make up about half of all regime changes. We introduce a new data set that facilitates the investigation of all three kinds of transition. It provides transition information for the 280 autocratic regimes in existence from 1946 to 2010. The data identify how regimes exit power, how much violence occurs during transitions, and whether the regimes that precede and succeed them are autocratic. We explain the data set and show how it differs from currently available data. The new data identify autocratic regime breakdowns regardless of whether the country democratizes, which makes possible the investigation of why the ouster of dictators sometimes leads to democracy but often does not, and many other questions. We present a number of examples to highlight how the new data can be used to explore questions about why dictators start wars and why autocratic breakdown sometimes results in the establishment of a new autocratic regime rather than democratization. We discuss the implications of these findings for the Arab Spring.","2014-06","2022-06-13 13:46:44","2022-06-13 13:46:44","2022-06-13 13:46:44","313-331","","2","12","","","Autocratic Breakdown and Regime Transitions","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","C:\Users\j.reidhead\Zotero\storage\3VTK9G2U\EBDB9E5E64CF899AD50B9ACC630B593F.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2I686FP","journalArticle","2013","Gerschewski, Johannes","The three pillars of stability: legitimation, repression, and co-optation in autocratic regimes","Democratization","","1351-0347","10.1080/13510347.2013.738860","https://doi.org/10.1080/13510347.2013.738860","Why do some autocracies remain stable while others collapse? This article presents a theoretical framework that seeks to explain the longevity of autocracies by referring to three pillars of stability: legitimation, repression, and co-optation. These three causal factors are derived by distilling and synthesizing the main arguments of classic and more recent research efforts. Particular emphasis is paid to re-incorporate legitimation in the explanation of stable autocracies. The article conceptionalizes the three pillars and discusses methods of concrete measurement. It then moves on to explain the stabilization process. How do these pillars develop their stabilizing effect? It is argued that reinforcement processes take place both within and between the pillars. They take the form of exogenous reinforcement, self-reinforcement, and reciprocal reinforcement. To illustrate the inner logic of these processes, I draw on empirical examples. I also state what we would need to observe empirically and how we can approach the three pillars methodically. A theoretical framework of this nature has two advantages: it is able to take the complexity of autocratic regimes into account while remaining parsimonious enough to be applicable to all autocratic regimes, irrespective of their subtype; and it integrates a static view to explain stability, with the emphasis on the underlying stabilization mechanisms and facilitates within-case and cross-case comparisons.","2013-01-01","2022-06-13 13:45:55","2022-06-13 13:45:55","2022-06-13 13:45:55","13-38","","1","20","","","The three pillars of stability","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/13510347.2013.738860","","C:\Users\j.reidhead\Zotero\storage\W8SJPSZZ\Gerschewski - 2013 - The three pillars of stability legitimation, repr.pdf; C:\Users\j.reidhead\Zotero\storage\GYRDBHW8\13510347.2013.html","","","autocracy; legitimation; co-optation; repression; stability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YITXF5K5","journalArticle","2014","Grauvogel, Julia; von Soest, Christian","Claims to legitimacy count: Why sanctions fail to instigate democratisation in authoritarian regimes","European Journal of Political Research","","1475-6765","10.1111/1475-6765.12065","https://onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12065","International sanctions are one of the most commonly used tools to instigate democratisation in the post-Cold War era. However, despite long-term sanction pressure by the European Union, the United States and/or the United Nations, non-democratic rule has proven to be extremely persistent. Which domestic and international factors account for the regimes' ability to resist external pressure? Based on a new global dataset on sanctions from 1990 to 2011, the results of a fuzzy set qualitative comparative analysis (fsQCA) provide new insights for the research on sanctions and on authoritarian regimes. Most significantly, sanctions strengthen authoritarian rule if the regime manages to incorporate their existence into its legitimation strategy. Such an unintended ‘rally-round-the-flag’ effect occurs where sanctions are imposed on regimes that possess strong claims to legitimacy and have only limited economic and societal linkages to the sender of sanctions.","2014","2022-06-13 13:44:52","2022-06-13 13:44:52","2022-06-13 13:44:52","635-653","","4","53","","","Claims to legitimacy count","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/1475-6765.12065","","C:\Users\j.reidhead\Zotero\storage\ZHWYFL9W\1475-6765.html","","","authoritarian regimes; claims to legitimacy; democratisation; fsQCA; sanctions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIV4SCFM","book","2018","Geddes, Barbara; Wright, Joseph George; Wright, Joseph; Frantz, Erica","How Dictatorships Work: Power, Personalization, and Collapse","","978-1-107-11582-8","","","","This accessible volume shines a light on how autocracy really works by providing basic facts about how post-World War II dictatorships achieve, retain, and lose power. The authors present an evidence-based portrait of key features of the authoritarian landscape with newly collected data about 200 dictatorial regimes. They examine the central political processes that shape the policy choices of dictatorships and how they compel reaction from policy makers in the rest of the world. Importantly, this book explains how some dictators concentrate great power in their own hands at the expense of other members of the dictatorial elite. Dictators who can monopolize decision making in their countries cause much of the erratic, warlike behavior that disturbs the rest of the world. By providing a picture of the central processes common to dictatorships, this book puts the experience of specific countries in perspective, leading to an informed understanding of events and the likely outcome of foreign responses to autocracies.","2018-08-23","2022-06-13 13:44:20","2022-06-13 13:44:20","","","275","","","","","How Dictatorships Work","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: qnlnDwAAQBAJ","","","https://books.google.co.uz/books?id=qnlnDwAAQBAJ","","Political Science / General; Political Science / Comparative Politics; Political Science / International Relations / General; Political Science / Political Ideologies / Fascism & Totalitarianism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7AFSZFKE","book","2007","Grzymala-Busse, Anna","Rebuilding Leviathan: Party Competition and State Exploitation in Post-Communist Democracies","","978-1-139-46492-5","","","","Why do some governing parties limit their opportunistic behaviour and constrain the extraction of private gains from the state? This analysis of post-communist state reconstruction provides surprising answers to this fundamental question of party politics. Across the post-communist democracies, governing parties have opportunistically reconstructed the state - simultaneously exploiting it by extracting state resources and building new institutions that further such extraction. They enfeebled or delayed formal state institutions of monitoring and oversight, established new discretionary structures of state administration, and extracted enormous informal profits from the privatization of the communist economy. By examining how post-communist political parties rebuilt the state in Bulgaria, the Czech Republic, Estonia, Hungary, Latvia, Lithuania, Poland, Slovakia, and Slovenia, Grzymala-Busse explains how even opportunistic political parties will limit their corrupt behaviour and abuse of state resources when faced with strong political competition.","2007-04-09","2022-06-13 13:44:06","2022-06-13 13:44:06","","","7","","","","","Rebuilding Leviathan","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: DMNYLmCaQ3UC","","","https://books.google.co.uz/books?id=DMNYLmCaQ3UC","","Political Science / General; Political Science / Comparative Politics; Political Science / Public Policy / Economic Policy; Political Science / Public Affairs & Administration; History / Europe / General; Political Science / Political Process / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2XLH562","book","2016","Greitens, Sheena Chestnut","Dictators and their Secret Police","","978-1-107-13984-8","","","","How do dictators stay in power? When, and how, do they use repression to do so? Dictators and their Secret Police explores the role of the coercive apparatus under authoritarian rule in Asia - how these secret organizations originated, how they operated, and how their violence affected ordinary citizens. Greitens argues that autocrats face a coercive dilemma: whether to create internal security forces designed to manage popular mobilization, or defend against potential coup. Violence against civilians, she suggests, is a byproduct of their attempt to resolve this dilemma. Drawing on a wealth of new historical evidence, this book challenges conventional wisdom on dictatorship: what autocrats are threatened by, how they respond, and how this affects the lives and security of the millions under their rule. It offers an unprecedented view into the use of surveillance, coercion, and violence, and sheds new light on the institutional and social foundations of authoritarian power.","2016-08-16","2022-06-13 13:43:58","2022-06-13 13:43:58","","","347","","","","","","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=GR-nDAAAQBAJ","","Political Science / General; Political Science / Comparative Politics; Political Science / World / Asian; Political Science / Political Ideologies / Fascism & Totalitarianism; Social Science / Violence in Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WP8UGRM7","book","2008","Robertson, Jeffrey","Political Change in North Korea","","","","","","","2008","2022-06-13 13:43:32","2022-06-13 13:43:32","","","25","","","","","","","","","","Department of Parliamentary Library","","en","","","","","Google Books","","Google-Books-ID: NAqPNQAACAAJ","","","https://books.google.co.uz/books?id=NAqPNQAACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QNDIEVLX","book","2009","Jeffries, Ian","Contemporary North Korea: A Guide to Economic and Political Developments","","978-1-135-27610-2","","","","This book provides full details of contemporary economic and political developments in North Korea since late 2005, continuing the overview of developments which were covered in the author’s North Korea: A Guide to Economic and Political Developments (Routledge 2006). Key topics covered include: the succession; family visits; human rights; nuclear capability and intentions; recent initiatives in international relations, and relations with the United States; and adverse economic and social conditions.  Overall, the book demonstrates the degree to which North Korea’s international position is changing. This book provides a comprehensive overview of the current political and economic situation in North Korea today, and is an important resource for all those interested in this country’s recent development.","2009-09-10","2022-06-13 13:43:10","2022-06-13 13:43:10","","","607","","","","","Contemporary North Korea","","","","","Routledge","","en","","","","","Google Books","","Google-Books-ID: QtmNAgAAQBAJ","","","https://books.google.co.uz/books?id=QtmNAgAAQBAJ","","Political Science / General; Business & Economics / General; Social Science / General; Political Science / World / Asian; Business & Economics / Development / Economic Development; Business & Economics / Economic Conditions; Social Science / Regional Studies; Social Science / Ethnic Studies / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUXUTLX7","book","2016","Brusis, Martin; Ahrens, Joachim; Wessel, Martin Schulze","Politics and Legitimacy in Post-Soviet Eurasia","","978-1-137-48944-9","","","","Political legitimacy has become a scarce resource in Russia and other post-Soviet states. Their capacity to deliver prosperity has suffered from economic crisis, war in Ukraine and confrontation with the West. Will nationalism and repression enable political regimes to survive? This book studies the politics of legitimation in Post-Soviet Eurasia.","2016-01-26","2022-06-13 13:42:59","2022-06-13 13:42:59","","","297","","","","","","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: qhzeCgAAQBAJ","","","https://books.google.co.uz/books?id=qhzeCgAAQBAJ","","Political Science / History & Theory; Political Science / General; Social Science / Sociology / General; Political Science / Public Affairs & Administration; Political Science / Public Policy / General; Political Science / Political Ideologies / Democracy; Political Science / World / Russian & Former Soviet Union; Political Science / World / European","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZYURSUQ","book","2010","Eberstadt, Nicholas; Eberstadt, Nick","Policy and Economic Performance in Divided Korea During the Cold War Era: 1945-91","","978-0-8447-4274-8","","","","The Korean peninsula during the Cold War provided a cruel but historically unparalleled real-world ""experiment"" in the relationship between polity and material advance: an ethnically and culturally homogenous nation was, in 1945, suddenly divided by an arbitrary boundary line and then subjected to two radically different and adversarial political economies for successive decades on end. Assessing the competition between the North and South Korean economies from partition to the end of the Soviet era, Nicholas Eberstadt argues that the storyline is not quite as simple as the now-prevailing narrative suggests (that centrally-planned economies are doomed to fail against market-oriented alternatives). Rather, he suggests, the race for material progress was just that: a race, the results of which were far from preordained at the outset. In Policy and Economic Performance in Divided Korea during the Cold War Era: 1945-91, Eberstadt presents an impressive compilation of hard-to-find comparative data on economic performance for the Democratic People's Republic of Korea (DPRK, or North Korea) and the Republic of Korea (ROK, or South Korea) over two critical generations. By a number of indicators, Eberstadt argues, Kim Il Sung's North Korea actually outperformed South Korea for much of this period-not only in the years immediately following partition, but perhaps also into the 1970s. To explain these surprising results, Eberstadt details the impact of government policies on the course of growth of both economies and offers some unorthodox observations about material performance under these two contending polities. He finds that prevailing economic development theory on such issues as planned-versus- market economies, military burden, and the relationship between material advance and poverty, may require reexamination in light of the experience of the two Koreas between partition and the end of the Cold War.","2010","2022-06-13 13:41:52","2022-06-13 13:41:52","","","332","","","","","Policy and Economic Performance in Divided Korea During the Cold War Era","","","","","Rowman & Littlefield","","en","","","","","Google Books","","Google-Books-ID: 72lpTkNcJQ4C","","","https://books.google.co.uz/books?id=72lpTkNcJQ4C","","History / Asia / Korea; Business & Economics / Development / Economic Development; Business & Economics / International / Economics & Trade","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9IVA23U","book","2015","Kim, Hak-chun","Dynasty: The Hereditary Succession Politics of North Korea","","978-1-931368-30-8","","","","Scholar and journalist Kim Hakjoon's latest book on North Korea is a timely analysis of the rise of the Kim Il Sung family dynasty and the politics of leadership succession in Pyongyang. It includes coverage of the death of Kim Jong Il and the advent of his young son Kim Jong Eun as the new supreme leader. Drawing on official North Korean statements and leaked confidential documents, journalistic accounts, defector reports, and the observations of foreigners, the book synthesizes virtually all that is known about the history of the secretive family and how it operates within a bizarre governing system. Particularly valuable for a Western audience is the author's extensive use of South Korean studies of the Kim family, many of which have never been translated into English. Dynasty is insightful reading for officials, journalists, scholars, and students interested in the Korean Peninsula and its prospects.","2015","2022-06-13 13:41:34","2022-06-13 13:41:34","","","270","","","","","Dynasty","","","","","Walter H. Shorenstein Asia-Pacific Research Center, Stanford University","","en","","","","","Google Books","","Google-Books-ID: LcZELgEACAAJ","","","https://books.google.co.uz/books?id=LcZELgEACAAJ","","History / Asia / Korea; Political Science / World / Asian; Political Science / Political Ideologies / Fascism & Totalitarianism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"662FGDHF","book","2015","Fischer, Paul","A Kim Jong-Il Production: The Incredible True Story of North Korea and the Most Audacious Kidnapping in History","","978-0-241-96999-1","","","","A Kim Jong-Il Production by Paul Fischer - love, films and kidnapping in North Korea, the world's wildest regimeBefore becoming the world's most notorious dictator, Kim Jong-Il ran North Korea's film industry. He directed every film made in the country but knew they were nothing compared to Hollywood. Then he hit on the perfect solution: order the kidnapping of South Korea's most famous actress and her ex-husband, the country's most acclaimed director.In a jaw-dropping mission the couple were kidnapped, held hostage and then 'employed' to make films for the Dear Leader, including a remake of Godzilla. They gained Kim's trust - but could they escape?A non-fiction thriller with a plot so jaw-dropping even Hollywood couldn't make it up, this extraordinary book will be enjoyed by fans of Argo and Nothing to Envy.'A story almost too wild to believe . . . Unputdownable' Benjamin Wallace, author of New York Times bestseller The Billionaire's VinegarPaul Fischer is a film producer and writer. Born in Saudi Arabia and raised in France, he studied Social Sciences at the Institut d'Etudes Politiques in Paris and Film at the University of Southern California and the New York Film Academy. He has worked as an independent film producer in London for the past seven years; his first feature, the documentary Radioman, won the Grand Jury Prize at the Doc NYC festival. A Kim Jong-Il Production is his first book.","2015-02-03","2022-06-13 13:41:12","2022-06-13 13:41:12","","","364","","","","","A Kim Jong-Il Production","","","","","Penguin UK","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=3p-sBAAAQBAJ","","History / General; History / Military / Korean War; History / Asia / Korea; Biography & Autobiography / General; History / Modern / 20th Century; Performing Arts / Film / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PY4N3DWU","book","2018","Pak, Jung H.","The Education of Kim Jong-Un","","978-0-8157-3523-6","","","","North Korea’s opaqueness combined with its military capabilities make the country and its leader dangerous wild cards in the international community. Brookings Senior Fellow Jung H. Pak, who led the U.S. intelligence community’s analysis on Korean issues, tells the story of North Korean leader Kim Jong-un’s upbringing, provides insight on his decision-making, and makes recommendations on how to thwart Kim’s ambitions. In her deep analysis of the personality of the North Korean leader, Pak makes clearer the reasoning behind the way he governs and conducts his foreign affairs.","2018-02-06","2022-06-13 13:40:33","2022-06-13 13:40:33","","","20","","","","","","","","","","Brookings Institution Press","","en","","","","","Google Books","","Google-Books-ID: 601LDwAAQBAJ","","","https://books.google.co.uz/books?id=601LDwAAQBAJ","","Political Science / Security (National & International); Political Science / World / Asian; Political Science / Political Ideologies / Fascism & Totalitarianism; Political Science / International Relations / Arms Control; Political Science / Intelligence & Espionage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
