"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZM7UZRB8","book","1977","David, Paul A.","Explaining the Relative Efficiency of Slave Agriculture in the Antebellum South: Comment","","","","","","Explaining the Relative Efficiency of Slave Agriculture in the Antebellum South","1977","2022-07-11 06:00:45","2022-07-11 06:01:02","","","30","","","","","","","","","","M.I.T. Department of Economics","","en","","","","","Google Books","","Google-Books-ID: N8XHHAAACAAJ","","","https://books.google.co.uz/books?id=N8XHHAAACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K8KUJ34B","book","1984","Fogel, Robert William; Engerman, Stanley L.","Time on the Cross: The Economics of American Negro Slavery","","978-0-8191-4331-0","","","","This book, originally published in 1974 by Little, Brown and Company, is a sweeping reexamination of the economic foundations of American Negro slavery. Based upon a vast research effort, this volume constitutes an entirely new portrayal of slavery's past. It challenges traditional assumptions about the material condition and management of slaves, their work habits, domestic welfare, and the economy of the antebellum South in general.","1984","2022-07-11 06:00:29","2022-07-11 06:00:29","","","320","","","","","Time on the Cross","","","","","University Press of America","","en","","","","","Google Books","","Google-Books-ID: Z3gTAQAAMAAJ","","","https://books.google.co.uz/books?id=Z3gTAQAAMAAJ","","History / United States / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T285LPNM","book","1989","Fischer, David Hackett","Albion's Seed: Four British Folkways in America","","978-0-19-506905-1","","","","This fascinating book is the first volume in a projected cultural history of the United States, from the earliest English settlements to our own time. It is a history of American folkways as they have changed through time, and it argues a thesis about the importance for the United States ofhaving been British in its cultural origins. While most people in the United States today have no British ancestors, they have assimilated regional cultures which were created by British colonists, even while preserving ethnic identities at the same time. In this sense, nearly all Americans are Albion's Seed, no matter what their ethnicitymay be. The concluding section of this remarkable book explores the ways that regional cultures have continued to dominate national politics from 1789 to 1988, and still help to shape attitudes toward education, government, gender, and violence, on which differences between American regions aregreater than between European nations.","1989","2022-07-11 06:00:09","2022-07-11 06:00:09","","","981","","","","","Albion's Seed","","","","","Oxford University Press","","en","","","","","Google Books","","Google-Books-ID: GOYg58I7g30C","","","https://books.google.co.uz/books?id=GOYg58I7g30C","","History / United States / Colonial Period (1600-1775); Social Science / Anthropology / Cultural & Social; Social Science / Folklore & Mythology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UDBR48HA","book","2002","Reform, United States Congress House Committee on Education and the Workforce Subcommittee on Education","Rethinking special education: how to reform the Individuals with Disabilities Education Act : hearing before the Subcommittee on Education Reform of the Committee on Education and the Workforce, House of Representatives, One Hundred Seventh Congress, second session, hearing held in Washington, DC, May 2, 2002","","978-0-16-069350-2","","","","","2002","2022-07-11 05:57:46","2022-07-11 05:57:46","","","216","","","","","Rethinking special education","","","","","U.S. Government Printing Office","","en","","","","","Google Books","","Google-Books-ID: 878nRyVxpbQC","","","https://books.google.co.uz/books?id=878nRyVxpbQC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AEZMU6SE","book","1988","Diamond, Larry Jay; Linz, Juan José; Lipset, Seymour Martin","Democracy in Developing Countries: Asia","","978-0-7449-0008-8","","","","V.1. Persistence, failure, and renewal. v.2. Africa. v.3. Asia v.4. Latin Ameri ca.","1988","2022-07-11 05:55:04","2022-07-11 05:55:04","","","524","","","","","Democracy in Developing Countries","","","","","L. Rienner","","en","","","","","Google Books","","Google-Books-ID: qnKFAAAAIAAJ","","","https://books.google.co.uz/books?id=qnKFAAAAIAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CI9XAWX","book","2013","Gauja, Dr Anika","Political Parties and Elections: Legislating for Representative Democracy","","978-1-4094-9727-1","","","","Political Parties and Elections presents a comparative analysis of the ways in which advanced industrial democracies seek to regulate the activities of political parties in electoral contests. Actual political practice suggests that parties are crucial actors in democratic elections, yet the nature and extent to which parties are regulated, or even recognized, as participants in the electoral process varies greatly among nations. Author Anika Gauja analyzes the electoral laws of five key common law democracies with similar parliamentary and representative traditions, similar levels of economic and political development, yet with significantly different electoral provisions: the United States, the United Kingdom, Canada, Australia, and New Zealand. Using the relationship between law and politics as a lens, the book focuses specifically on the ways in which these jurisdictions seek to regulate the behavior of their political parties as the product of a broader normative vision of how representative democracy ought to function. In its subject matter, comparative scope, and interdisciplinary theoretical framework, this book examines not only electoral law but also ancillary legislation such as funding regulations, associations and corporations law, and constitutional provisions. It also analyzes the case law that guides the interpretation of this legislation. Political Parties and Elections represents an innovative body of research, comparing for the first time the electoral-legal regimes of a significant number of common law nations.","2013-02-28","2022-07-11 05:54:20","2022-07-11 05:54:20","","","238","","","","","Political Parties and Elections","","","","","Ashgate Publishing, Ltd.","","en","","","","","Google Books","","Google-Books-ID: 0IZ6BgAAQBAJ","","","https://books.google.co.uz/books?id=0IZ6BgAAQBAJ","","Law / Election Law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNLAJ4IT","book","1992","Diamond, Larry Jay","Economic Development and Democracy Reconsidered","","","","","","","1992","2022-07-11 04:02:05","2022-07-11 04:02:05","","","book","","","","","","","","","","Sage Publications","","en","","","","","Google Books","","Google-Books-ID: yCyiDAEACAAJ","","","https://books.google.co.uz/books?id=yCyiDAEACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VG6NEVWC","book","2017","Diamond, Jared","Guns, Germs, and Steel: The Fates of Human Societies (20th Anniversary Edition)","","978-0-393-60929-5","","","","""Fascinating.... Lays a foundation for understanding human history.""—Bill Gates In this ""artful, informative, and delightful"" (William H. McNeill, New York Review of Books) book, Jared Diamond convincingly argues that geographical and environmental factors shaped the modern world. Societies that had had a head start in food production advanced beyond the hunter-gatherer stage, and then developed religion --as well as nasty germs and potent weapons of war --and adventured on sea and land to conquer and decimate preliterate cultures. A major advance in our understanding of human societies, Guns, Germs, and Steel chronicles the way that the modern world came to be and stunningly dismantles racially based theories of human history. Winner of the Pulitzer Prize, the Phi Beta Kappa Award in Science, the Rhone-Poulenc Prize, and the Commonwealth club of California's Gold Medal.","2017-03-07","2022-07-11 03:58:42","2022-07-11 03:58:42","","","729","","","","","Guns, Germs, and Steel","","","","","W. W. Norton & Company","","en","","","","","Google Books","","Google-Books-ID: XLo9DgAAQBAJ","","","https://books.google.co.uz/books?id=XLo9DgAAQBAJ","","Social Science / Anthropology / General; Social Science / Human Geography; History / Civilization; Technology & Engineering / Agriculture / Agronomy / Crop Science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7HU8LA8","book","2002","Day, Tony","Fluid Iron: State Formation in Southeast Asia","","978-0-8248-6254-1","","","","Fluid Iron is the first extended treatment of state formation in Southeast Asia from early to contemporary times and the first book-length analysis of Western historical and ethnographic writing on the region. It includes critical assessments of the work of Clifford Geertz, O.W. Wolters, Benedict Anderson, and other major scholars who have written on early, colonial, and modern Southeast Asian history and culture. Making use of the ideas of Weber, Marx, Foucault, and postmodern and postcolonial theory, Tony Day argues that culture must be restored to the study of Southeast Asian history so that the state and historical developments in the region can be returned to their own &quot;alternative&quot; historical contexts and trajectories. He employs a wide range of contemporary scholarship, as well as Southeast Asian literary and historical texts, inscriptions, and temples to explore the kinds of concepts and practices--kinship networks, cosmologies, gender identities, bureaucracies, rituals, violence and aesthetics--that have been used for centuries to build states.Highly readable and accessibly written, Fluid Iron demonstrates that Southeast Asian state building has taken place in a part of the world that has always been a crossroads of cultural and transcultural change. Day urges Southeast Asians to learn more about the history of their own state formations so they can safeguard not only human freedom, but also the &quot;incongruity&quot; of their unique region in the years ahead.","2002-08-31","2022-07-11 03:57:50","2022-07-11 03:57:50","","","354","","","","","Fluid Iron","","","","","University of Hawaii Press","","en","","","","","Google Books","","Google-Books-ID: _ZwBEAAAQBAJ","","","https://books.google.co.uz/books?id=_ZwBEAAAQBAJ","","History / Asia / Southeast Asia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8M7X5VHS","book","1998","Curtin, Philip DeArmond","The Rise and Fall of the Plantation Complex: Essays in Atlantic History","","978-0-521-62943-0","","","","Over a period of several centuries, Europeans developed an intricate system of plantation agriculture overseas which was quite different from the agricultural system used at home. Though the plantation complex centered on the American tropics, its influence was much wider. Much more than an economic order for the Americas, the plantation complex had an important place in world history. These essays concentrate on the intercontinental impact.","1998-02-13","2022-07-11 03:45:54","2022-07-11 03:55:25","","","246","","","","","The Rise and Fall of the Plantation Complex","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: D951EN8vk4EC","","","https://books.google.co.uz/books?id=D951EN8vk4EC","","Social Science / Sociology / General; History / World","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D47BCYHF","book","1956","Dahl, Robert A.","A Preface to Democratic Theory","","978-0-226-13426-0","","","","A Preface to Democratic Theory explores some problems left unsolved by traditional democratic theory, Professor Dahl examines two influential ""model"" theories—the Madisonian, representing the prevailing American doctrine, and its recurring challenger, the populistic theory—and argues that they no longer explain how modern democracies operate. He then constructs a model more consistent with modern political science, and, in doing so, develops some unique views of popular sovereignty and the American constitutional system.  ""A Preface to Democratic Theory is well worth the devoted attention of anyone who cares about democracy. For it will have an important influence on both theory about democracy and on actual practice in democracies round the world.""—Bernard Barber, Political Science Quarterly  ""The book is a must for democratic theorists.""—J. Roland Pennock, Journal of Politics","1956","2022-07-11 03:46:18","2022-07-11 03:53:08","","","168","","","","","","","","","","University of Chicago Press","","en","","","","","Google Books","","Google-Books-ID: tqJCN6_7NQcC","","","https://books.google.co.uz/books?id=tqJCN6_7NQcC","","Political Science / General; Political Science / Political Ideologies / Democracy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z62G2XK2","book","2010","Cunliffe-Jones, Peter","My Nigeria: Five Decades of Independence","","978-0-230-62023-0","","","","His nineteenth-century cousin, paddled ashore by slaves, twisted the arms of tribal chiefs to sign away their territorial rights in the oil-rich Niger Delta. Sixty years later, his grandfather helped craft Nigeria's constitution and negotiate its independence, the first of its kind in Africa. Four decades later, Peter Cunliffe-Jones arrived as a journalist in the capital, Lagos, just as military rule ended, to face the country his family had a hand in shaping.Part family memoir, part history, My Nigeria is a piercing look at the colonial legacy of an emerging power in Africa. Marshalling his deep knowledge of the nation's economic, political, and historic forces, Cunliffe-Jones surveys its colonial past and explains why British rule led to collapse at independence. He also takes an unflinching look at the complicated country today, from email hoaxes and political corruption to the vast natural resources that make it one of the most powerful African nations; from life in Lagos's virtually unknown and exclusive neighborhoods to the violent conflicts between the numerous tribes that make up this populous African nation. As Nigeria celebrates five decades of independence, this is a timely and personal look at a captivating country that has yet to achieve its great potential.","2010-09-14","2022-07-11 03:45:24","2022-07-11 03:45:24","","","256","","","","","My Nigeria","","","","","St. Martin's Publishing Group","","en","","","","","Google Books","","Google-Books-ID: DusAwQEACAAJ","","","https://books.google.co.uz/books?id=DusAwQEACAAJ","","History / Africa / West; Biography & Autobiography / Editors, Journalists, Publishers; History / Military / Civil Wars","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T89BP8CU","book","2015","Crowley, James Buckley","Japan's Quest for Autonomy: National Security and Foreign Policy, 1930-1938","","978-1-4008-7790-4","","","","A comprehensive and often controversial account of Japan's foreign and security policy before the Second World War based on War Crimes Trials materials, original Japanese sources, and detailed accounts by Japanese historians.Originally published in 1966.The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905.","2015-12-08","2022-07-11 03:44:53","2022-07-11 03:44:53","","","447","","","","","Japan's Quest for Autonomy","","","","","Princeton University Press","","en","","","","","Google Books","","Google-Books-ID: ijfWCgAAQBAJ","","","https://books.google.co.uz/books?id=ijfWCgAAQBAJ","","Political Science / International Relations / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RY93LAMZ","book","1975","Crenson, Matthew A.","The Federal Machine: Beginnings of Bureaucracy in Jacksonian America","","978-0-7837-2185-9","","","","","1975","2022-07-11 03:43:39","2022-07-11 03:43:39","","","200","","","","","The Federal Machine","","","","","Books on Demand","","en","","","","","Google Books","","Google-Books-ID: qZjKAAAACAAJ","","","https://books.google.co.uz/books?id=qZjKAAAACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DTWDNVS3","book","1955","Craig, Gordon Alexander","The Politics of the Prussian Army 1640-1945","","978-0-19-500257-7","","","","This book discusses the interplay between the Prussian Army, the Crown and the population. From 1640 on the army was a separate entity in Prussia, later Imerial Germany. Loyal only to the Crown, and standing in the way of any liberal change in the nation. The book also focuses on how the army influenced internal and foreign policy in general. Without giving away too much....the army continued in this manner until the arrival on the scene of Adolph Hitler. Apparently AH was the only one to figure out how to curb and then donimate the German Army. All this resulted in disaster for Reich.","1955","2022-07-11 03:39:38","2022-07-11 03:43:04","","","564","","","","","","","","","","Clarendon Press","","en","","","","","Google Books","","Google-Books-ID: o_ENAQAAMAAJ","","","https://books.google.co.uz/books?id=o_ENAQAAMAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Y7NSLRX","book","2011","Cowen, Tyler","The Great Stagnation: How America Ate All The Low-Hanging Fruit of Modern History, Got Sick, and Will (Eventually) Feel Better: A Penguin eSpecial from Dutton","","978-1-101-50225-9","","","","Tyler Cowen’s controversial New York Times bestseller—the book heard round the world that ignited a firestorm of debate and redefined the nature of America’s economic malaise. America has been through the biggest financial crisis since the great Depression, unemployment numbers are frightening, media wages have been flat since the 1970s, and it is common to expect that things will get worse before they get better. Certainly, the multidecade stagnation is not yet over. How will we get out of this mess? One political party tries to increase government spending even when we have no good plan for paying for ballooning programs like Medicare and Social Security. The other party seems to think tax cuts will raise revenue and has a record of creating bigger fiscal disasters that the first. Where does this madness come from? As Cowen argues, our economy has enjoyed low-hanging fruit since the seventeenth century: free land, immigrant labor, and powerful new technologies. But during the last forty years, the low-hanging fruit started disappearing, and we started pretending it was still there. We have failed to recognize that we are at a technological plateau. The fruit trees are barer than we want to believe. That's it. That is what has gone wrong and that is why our politics is crazy. In The Great Stagnation, Cowen reveals the underlying causes of our past prosperity and how we will generate it again. This is a passionate call for a new respect of scientific innovations that benefit not only the powerful elites, but humanity as a whole.","2011-01-25","2022-07-11 03:36:15","2022-07-11 03:36:15","","","110","","","","","The Great Stagnation","","","","","Penguin","","en","","","","","Google Books","","Google-Books-ID: tHMNnGFVFQYC","","","https://books.google.co.uz/books?id=tHMNnGFVFQYC","","Political Science / Public Policy / Economic Policy; Business & Economics / Economics / Macroeconomics; Business & Economics / Forecasting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBDWGFI7","book","2013","Conde, Roberto Cortés","The Political Economy of Argentina in the Twentieth Century","","978-1-107-61778-0","","","","In this work, Roberto Cortés Conde describes and explains the decline of the Argentine economy in the 20th century, its evolution, and its consequences. At the beginning of the century, the economy grew at a sustained rate, a modern transport system united the country, a massive influx of immigrants populated the land and education expanded, leading to a dramatic fall in illiteracy. However, by the second half of the century, growth not only stalled, but a dramatic reversal occurred, and the perspectives in the median and long term turned negative, and growth eventually collapsed. This work of historical analysis defines the most important problems faced by the Argentine economy. Some of these problems were fundamental, while others occurred without being properly considered, but in their entirety, Cortés Conde demonstrates how they had a deleterious effect on the country.","2013-08-22","2022-07-11 03:35:36","2022-07-11 03:35:36","","","406","","","","","","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: l0zenAEACAAJ","","","https://books.google.co.uz/books?id=l0zenAEACAAJ","","History / Americas (North, Central, South, West Indies); Social Science / Ethnic Studies / General; History / Modern / 20th Century / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QG96UWKP","book","1986","O’Donnell, Guillermo; Schmitter, Philippe C.; Whitehead, Laurence","Transitions from Authoritarian Rule: Comparative Perspectives","","978-0-8018-3192-8","","","","An array of internationally noted scholars examines the process of democratization in Southern Europe and Latin America. The authors provide new interpretations of both current and historical efforts of nations to end periods of authoritarian rule and to initiate transition to democracy, efforts that have met with widely varying degrees of success and failure. Extensive case studies of individual countries, a comparative overview, and a synthesis conclusions offer important insights for political scientists, students, and all concerned with the prospects for democracy. In Volume 3, despite the unique contexts of transitions in individual countries, significant points of comparison emerge — such as the influence of foreign nations and the role of agents outside the government. These analyses explore both intra- and interregional similarities and differences.","1986-10","2022-07-12 07:21:48","2022-07-12 07:21:48","","","203","","","","","Transitions from Authoritarian Rule","","","","","JHU Press","","en","","","","","Google Books","","Google-Books-ID: qxoAEAAAQBAJ","","","https://books.google.co.uz/books?id=qxoAEAAAQBAJ","","Political Science / History & Theory; Political Science / Comparative Politics; History / Military / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5J2J6K5T","book","1973","O'Donnell, Guillermo A.","Modernization and Bureaucratic-authoritarianism: Studies in South American Politics","","978-0-87725-209-2","","","","","1973","2022-07-12 07:21:32","2022-07-12 07:21:32","","","262","","","","","Modernization and Bureaucratic-authoritarianism","","","","","Institute of International Studies, University of California","","en","","","","","Google Books","","Google-Books-ID: CygPAAAAYAAJ","","","https://books.google.co.uz/books?id=CygPAAAAYAAJ","","Political Science / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45HA6TTA","book","2005","Diamant, Neil Jeffrey; Lubman, Stanley B.; O'Brien, Kevin J.","Engaging the Law in China: State, Society, and Possibilities for Justice","","978-0-8047-5048-6","","","","This interdisciplinary book of essays addresses critical issues arising from the emergence of legal process and legal institutions in contemporary China. The introduction by the editors and the individual chapters attempt, for the first time, to bring to bear on the study of Chinese law the law-and-society scholarship that has enriched Western legal studies.","2005","2022-07-12 07:20:55","2022-07-12 07:20:55","","","270","","","","","Engaging the Law in China","","","","","Stanford University Press","","en","","","","","Google Books","","Google-Books-ID: xMXLgvw43f0C","","","https://books.google.co.uz/books?id=xMXLgvw43f0C","","History / Asia / China; Social Science / Ethnic Studies / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6N4T3FRL","book","1972","Uphoff, Norman Thomas; Ilchman, Warren Frederick","The Political Economy of Development: Theoretical and Empirical Contributions","","978-0-520-02314-7","","","","","1972","2022-07-12 07:03:43","2022-07-12 07:03:43","","","524","","","","","The Political Economy of Development","","","","","Univ of California Press","","en","","","","","Google Books","","Google-Books-ID: wtjbY0sRXTMC","","","https://books.google.co.uz/books?id=wtjbY0sRXTMC","","Political Science / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R8GZMFZ7","book","2007","Schaffer, Frederic Charles","Elections for Sale: The Causes and Consequences of Vote Buying","","978-1-58826-434-3","","","","Often regarded as a phenomenon of earlier times and backward places, vote buying has made an impressive comeback in recent decades - primarily as a by-product of democratization. Elections for Sale offers the first comprehensive analysis of this widespread but ill-understood practice. The authors systematically explore a series of key questions: What exactly is vote buying? What are its underlying causes? Why does it occur in some places, but not in others? How does it affect political and economic development? Can it be educated or legislated away? Their work presents new theoretical insights, as well as fresh empirical evidence from Asia and Latin America. The first comprehensive, systematic analysis of the widespread but ill-understood practice of vote buying.","2007","2022-07-12 07:03:29","2022-07-12 07:03:29","","","248","","","","","Elections for Sale","","","","","Lynne Rienner Publishers","","en","","","","","Google Books","","Google-Books-ID: ZVXuAAAAMAAJ","","","https://books.google.co.uz/books?id=ZVXuAAAAMAAJ","","Political Science / Political Process / Campaigns & Elections","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESVPW83I","book","1978","Needham, Joseph; Ronan, Colin A.","The Shorter Science and Civilisation in China: Volume 5","","978-0-521-46773-5","","","","Joseph Needham's Science and Civilisation in China is a monumental piece of scholarship which breaks new ground in presenting to the Western reader a detailed and coherent account of the development of science, technology and medicine in China from the earliest times until the advent of the Jesuits and the beginnings of modern science in the late seventeenth century. It is a vast work, necessarily more suited to the scholar and research worker than the general reader. This paperback version, abridged and re-written by Colin Ronan, makes this extremely important study accessible to a wider public. The present book covers the material treated in volumes I and II of Dr Needham's original work. The reader is introduced to the country of China, its history, geography and language, and an account is given of how scientific knowledge travelled between China and Europe. The major part of the book is then devoted to the history of scientific thought in China itself. Beginning with ancient times, it describes the milieu in which arose the schools of the Confucians, Taoists, Mohists, Logicians and Legalists. We are thus brought on to the fundamental ideas which dominated scientific thinking in the Chinese Middle Ages, to the doctrines of the Two Forces (Yin and Yang) and the Five Elements (wu hsing), to the impact of the sceptical tradition and Buddhist and Neo-Confucian thought.--Publisher description.","1978","2022-07-12 07:02:36","2022-07-12 07:02:36","","","388","","","","","The Shorter Science and Civilisation in China","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=eNXGT2ag-6EC","","Science / History; Technology & Engineering / History","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2TQVZTA","book","1976","Nathan, Andrew James","Peking Politics, 1918-1923: Factionalism and the Failure of Constitutionalism","","978-0-520-02784-8","","","","","1976","2022-07-12 07:01:55","2022-07-12 07:01:55","","","328","","","","","Peking Politics, 1918-1923","","","","","University of California Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=rwGLn-zCiVgC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNK3N9WU","book","2006","Dittmer, Lowell; Liu, Guoli","China's Deep Reform: Domestic Politics in Transition","","978-0-7425-7317-8","","","","China's rapid and complex political and socioeconomic changes provide fertile ground for pioneering analysis, but they also present daunting theoretical and practical challenges. This reader takes up the challenge, offering the most comprehensive assessment of Chinese domestic politics available by bringing together the best recent scholarship in the field. The anthology focuses on the origin, content, and significance of the post-1989 phase of China's reform and opening to the world, commonly known in the PRC as ""deep reform."" This period has been unfolding in interaction with globalization, marketization, privatization, political institutionalization, as well as with financial and legal changes. Deep reform includes new policy initiatives that have penetrated political, legal, economic, and social sectors untouched by previous initiatives as reformers have been forced to deal with the consequences—intended and unintended—of earlier reforms. These carefully selected essays by leading scholars have been revised and updated for this text. In addition, a substantive introduction and conclusion place the articles in their broader context for readers new to the subject. With the successful transition of the leadership of the party, state, and military since 2002, the time is ripe for a comprehensive evaluation of China's deep reform as it enters a new stage. This timely reader will offer students, scholars, and policymakers invaluable insights into the dynamics of change in one of the world's emerging political and economic dynamos.Contributions by: Marc Blecher, Bruce J. Dickson, Lowell Dittmer, Joseph Fewsmith, Ting Gong, Baogang Guo, William Hurst, Cheng Li, Guoli Liu, Andrew J. Nathan, Kevin J. O'Brien, Veronica Pearson, Randall Peerenboom, Yingyi Qian, Tony Saich, Tianjian Shi, Edward S. Steinfeld, Shaoguang Wang, Lynn White, Yu-Shan Wu, and Guobin Yang","2006-04-07","2022-07-12 07:01:28","2022-07-12 07:01:28","","","531","","","","","China's Deep Reform","","","","","Rowman & Littlefield Publishers","","en","","","","","Google Books","","Google-Books-ID: Xc9qAAAAQBAJ","","","https://books.google.co.uz/books?id=Xc9qAAAAQBAJ","","History / Asia / China; Political Science / World / Asian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9UJVJKV","book","1967","Najita, Tetsuo","Hara Kei in the Politics of Compromise, 1905-1915","","978-0-7837-2302-0","","","","","1967","2022-07-12 07:00:50","2022-07-12 07:00:56","","","346","","","","","","","","","","Harvard University Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=f-YDAQAAIAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DFSX9R6A","book","1980","Naipaul, Vidiadhar Surajprasad","The Return of Eva Peron, with The Killings in Trinidad","","978-0-394-50968-6","","","","In four essays, Naipaul assesses contemporary ""half-made societies""--those in Argentina, Trinidad, and the Congo--and compares Conrad's vision of Africa, South America, and the Far East with his own views of those places today","1980","2022-07-12 07:00:27","2022-07-12 07:00:27","","","250","","","","","","","","","","Knopf","","en","","","","","Google Books","","Google-Books-ID: aDkEAAAAYAAJ","","","https://books.google.co.uz/books?id=aDkEAAAAYAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E2RNXCGL","book","2020","Myers, Ramon H.; Peattie, Mark R.","The Japanese Colonial Empire, 1895-1945","","978-0-691-21387-3","","","","These essays, by thirteen specialists from Japan and the United States, provide a comprehensive view of the Japanese empire from its establishment in 1895 to its liquidation in 1945. They offer a variety of perspectives on subjects previously neglected by historians: the origin and evolution of the formal empire (which comprised Taiwan, Korea, Karafuto. the Kwantung Leased Territory, and the South Seas Mandated Islands), the institutions and policies by which it was governed, and the economic dynamics that impelled it. Seeking neither to justify the empire nor to condemn it, the contributors place it in the framework of Japanese history and in the context of colonialism as a global phenomenon. Contributors are Ching-chih Chen. Edward I-te Chen, Bruce Cumings, Peter Duus, Lewis H. Gann, Samuel Pao-San Ho, Marius B. Jansen, Mizoguchi Toshiyuki, Ramon H. Myers, Mark R. Peattie, Michael E. Robinson, E. Patricia Tsurumi. Yamada Saburō, Yamamoto Yūzoō.","2020-06-16","2022-07-12 07:00:04","2022-07-12 07:00:04","","","556","","","","","","","","","","Princeton University Press","","en","","","","","Google Books","","Google-Books-ID: HWbcDwAAQBAJ","","","https://books.google.co.uz/books?id=HWbcDwAAQBAJ","","History / Asia / Japan; History / Asia / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
